date,hour,area,electricity demand(MWh)
2021-05-01,21,제주도,733736
2021-05-01,22,제주도,724791
2021-05-01,23,제주도,710171
2021-05-01,24,제주도,694056
2021-05-02,1,제주도,663028
2021-05-02,2,제주도,635091
2021-05-02,3,제주도,611866
2021-05-02,4,제주도,595073
2021-05-02,5,제주도,588930
2021-05-02,6,제주도,587404
2021-05-02,7,제주도,569151
2021-05-02,8,제주도,505091
2021-05-02,9,제주도,482430
2021-05-02,10,제주도,468562
2021-05-02,11,제주도,434842
2021-05-02,12,제주도,441703
2021-05-02,13,제주도,439357
2021-05-02,14,제주도,425332
2021-05-02,15,제주도,423646
2021-05-02,16,제주도,446780
2021-05-02,17,제주도,488603
2021-05-02,18,제주도,559851
2021-05-02,19,제주도,624426
2021-05-02,20,제주도,700346
2021-05-02,21,제주도,729858
2021-05-02,22,제주도,725098
2021-05-02,23,제주도,710755
2021-05-02,24,제주도,694744
2021-05-03,1,제주도,649736
2021-05-03,2,제주도,620390
2021-05-03,3,제주도,600962
2021-05-03,4,제주도,595086
2021-05-03,5,제주도,602561
2021-05-03,6,제주도,615013
2021-05-03,7,제주도,602632
2021-05-03,8,제주도,541315
2021-05-03,9,제주도,525151
2021-05-03,10,제주도,506477
2021-05-03,11,제주도,490801
2021-05-03,12,제주도,470714
2021-05-03,13,제주도,453101
2021-05-03,14,제주도,479740
2021-05-03,15,제주도,492064
2021-05-03,16,제주도,538450
2021-05-03,17,제주도,583133
2021-05-03,18,제주도,611143
2021-05-03,19,제주도,649998
2021-05-03,20,제주도,699294
2021-05-03,21,제주도,708936
2021-05-03,22,제주도,689615
2021-05-03,23,제주도,669752
2021-05-03,24,제주도,653826
2021-05-04,1,제주도,603407
2021-05-04,2,제주도,570253
2021-05-04,3,제주도,543236
2021-05-04,4,제주도,529704
2021-05-04,5,제주도,528832
2021-05-04,6,제주도,538950
2021-05-04,7,제주도,552826
2021-05-04,8,제주도,584835
2021-05-04,9,제주도,603945
2021-05-04,10,제주도,618437
2021-05-04,11,제주도,655324
2021-05-04,12,제주도,650659
2021-05-04,13,제주도,636685
2021-05-04,14,제주도,669526
2021-05-04,15,제주도,699214
2021-05-04,16,제주도,718306
2021-05-04,17,제주도,724757
2021-05-04,18,제주도,729012
2021-05-04,19,제주도,717854
2021-05-04,20,제주도,715304
2021-05-04,21,제주도,701951
2021-05-04,22,제주도,670521
2021-05-04,23,제주도,646528
2021-05-04,24,제주도,624254
2021-05-05,1,제주도,589410
2021-05-05,2,제주도,563406
2021-05-05,3,제주도,546554
2021-05-05,4,제주도,539598
2021-05-05,5,제주도,544657
2021-05-05,6,제주도,558660
2021-05-05,7,제주도,554310
2021-05-05,8,제주도,532824
2021-05-05,9,제주도,468485
2021-05-05,10,제주도,452692
2021-05-05,11,제주도,437843
2021-05-05,12,제주도,417629
2021-05-05,13,제주도,402937
2021-05-05,14,제주도,411318
2021-05-05,15,제주도,425671
2021-05-05,16,제주도,453131
2021-05-05,17,제주도,501028
2021-05-05,18,제주도,558569
2021-05-05,19,제주도,609956
2021-05-05,20,제주도,675080
2021-05-05,21,제주도,704066
2021-05-05,22,제주도,698397
2021-05-05,23,제주도,677281
2021-05-05,24,제주도,658928
2021-05-06,1,제주도,619629
2021-05-06,2,제주도,594374
2021-05-06,3,제주도,580391
2021-05-06,4,제주도,574399
2021-05-06,5,제주도,579626
2021-05-06,6,제주도,590339
2021-05-06,7,제주도,576717
2021-05-06,8,제주도,525449
2021-05-06,9,제주도,514928
2021-05-06,10,제주도,499764
2021-05-06,11,제주도,485084
2021-05-06,12,제주도,465668
2021-05-06,13,제주도,462239
2021-05-06,14,제주도,472319
2021-05-06,15,제주도,499452
2021-05-06,16,제주도,532725
2021-05-06,17,제주도,554738
2021-05-06,18,제주도,614272
2021-05-06,19,제주도,664500
2021-05-06,20,제주도,698886
2021-05-06,21,제주도,700708
2021-05-06,22,제주도,679125
2021-05-06,23,제주도,652368
2021-05-06,24,제주도,625104
2021-05-07,1,제주도,587840
2021-05-07,2,제주도,555913
2021-05-07,3,제주도,529853
2021-05-07,4,제주도,518263
2021-05-07,5,제주도,517382
2021-05-07,6,제주도,527600
2021-05-07,7,제주도,543821
2021-05-07,8,제주도,556304
2021-05-07,9,제주도,555293
2021-05-07,10,제주도,547850
2021-05-07,11,제주도,524408
2021-05-07,12,제주도,492460
2021-05-07,13,제주도,489313
2021-05-07,14,제주도,510826
2021-05-07,15,제주도,552422
2021-05-07,16,제주도,560035
2021-05-07,17,제주도,599398
2021-05-07,18,제주도,621886
2021-05-07,19,제주도,647710
2021-05-07,20,제주도,688912
2021-05-07,21,제주도,705722
2021-05-07,22,제주도,696083
2021-05-07,23,제주도,679968
2021-05-07,24,제주도,665666
2021-05-08,1,제주도,626061
2021-05-08,2,제주도,598505
2021-05-08,3,제주도,578814
2021-05-08,4,제주도,569575
2021-05-08,5,제주도,572352
2021-05-08,6,제주도,577553
2021-05-08,7,제주도,567564
2021-05-08,8,제주도,526042
2021-05-08,9,제주도,501922
2021-05-08,10,제주도,481381
2021-05-08,11,제주도,467531
2021-05-08,12,제주도,478915
2021-05-08,13,제주도,487766
2021-05-08,14,제주도,497148
2021-05-08,15,제주도,511343
2021-05-08,16,제주도,513839
2021-05-08,17,제주도,550934
2021-05-08,18,제주도,581276
2021-05-08,19,제주도,625081
2021-05-08,20,제주도,658236
2021-05-08,21,제주도,669459
2021-05-08,22,제주도,658573
2021-05-08,23,제주도,639491
2021-05-08,24,제주도,631034
2021-05-09,1,제주도,595572
2021-05-09,2,제주도,569710
2021-05-09,3,제주도,555588
2021-05-09,4,제주도,545879
2021-05-09,5,제주도,545416
2021-05-09,6,제주도,552631
2021-05-09,7,제주도,535541
2021-05-09,8,제주도,495778
2021-05-09,9,제주도,473246
2021-05-09,10,제주도,454740
2021-05-09,11,제주도,439358
2021-05-09,12,제주도,423336
2021-05-09,13,제주도,418182
2021-05-09,14,제주도,420650
2021-05-09,15,제주도,433027
2021-05-09,16,제주도,460642
2021-05-09,17,제주도,511118
2021-05-09,18,제주도,569232
2021-05-09,19,제주도,610102
2021-05-09,20,제주도,659494
2021-05-09,21,제주도,677651
2021-05-09,22,제주도,664351
2021-05-09,23,제주도,636796
2021-05-09,24,제주도,606786
2021-05-10,1,제주도,569594
2021-05-10,2,제주도,546501
2021-05-10,3,제주도,531503
2021-05-10,4,제주도,527088
2021-05-10,5,제주도,531822
2021-05-10,6,제주도,543447
2021-05-10,7,제주도,541775
2021-05-10,8,제주도,540324
2021-05-10,9,제주도,569668
2021-05-10,10,제주도,564893
2021-05-10,11,제주도,555181
2021-05-10,12,제주도,531627
2021-05-10,13,제주도,487200
2021-05-10,14,제주도,521289
2021-05-10,15,제주도,544927
2021-05-10,16,제주도,572724
2021-05-10,17,제주도,617277
2021-05-10,18,제주도,655171
2021-05-10,19,제주도,669555
2021-05-10,20,제주도,692353
2021-05-10,21,제주도,685713
2021-05-10,22,제주도,662416
2021-05-10,23,제주도,631083
2021-05-10,24,제주도,604200
2021-05-11,1,제주도,562353
2021-05-11,2,제주도,533502
2021-05-11,3,제주도,513543
2021-05-11,4,제주도,505114
2021-05-11,5,제주도,508464
2021-05-11,6,제주도,521538
2021-05-11,7,제주도,545399
2021-05-11,8,제주도,576375
2021-05-11,9,제주도,619534
2021-05-11,10,제주도,637216
2021-05-11,11,제주도,644077
2021-05-11,12,제주도,637906
2021-05-11,13,제주도,629472
2021-05-11,14,제주도,655859
2021-05-11,15,제주도,683496
2021-05-11,16,제주도,701781
2021-05-11,17,제주도,696827
2021-05-11,18,제주도,716811
2021-05-11,19,제주도,716811
2021-05-11,20,제주도,715943
2021-05-11,21,제주도,710316
2021-05-11,22,제주도,681064
2021-05-11,23,제주도,650241
2021-05-11,24,제주도,623648
2021-05-12,1,제주도,586318
2021-05-12,2,제주도,553741
2021-05-12,3,제주도,536898
2021-05-12,4,제주도,526988
2021-05-12,5,제주도,529264
2021-05-12,6,제주도,539939
2021-05-12,7,제주도,557472
2021-05-12,8,제주도,566426
2021-05-12,9,제주도,585073
2021-05-12,10,제주도,582130
2021-05-12,11,제주도,577126
2021-05-12,12,제주도,554259
2021-05-12,13,제주도,528592
2021-05-12,14,제주도,543463
2021-05-12,15,제주도,556884
2021-05-12,16,제주도,580246
2021-05-12,17,제주도,608337
2021-05-12,18,제주도,648265
2021-05-12,19,제주도,672075
2021-05-12,20,제주도,699297
2021-05-12,21,제주도,698524
2021-05-12,22,제주도,673972
2021-05-12,23,제주도,647976
2021-05-12,24,제주도,625456
2021-05-13,1,제주도,579659
2021-05-13,2,제주도,550245
2021-05-13,3,제주도,533264
2021-05-13,4,제주도,523405
2021-05-13,5,제주도,525141
2021-05-13,6,제주도,537712
2021-05-13,7,제주도,545641
2021-05-13,8,제주도,550678
2021-05-13,9,제주도,561372
2021-05-13,10,제주도,544190
2021-05-13,11,제주도,523506
2021-05-13,12,제주도,500617
2021-05-13,13,제주도,489191
2021-05-13,14,제주도,522421
2021-05-13,15,제주도,528098
2021-05-13,16,제주도,541408
2021-05-13,17,제주도,577347
2021-05-13,18,제주도,625656
2021-05-13,19,제주도,659263
2021-05-13,20,제주도,688826
2021-05-13,21,제주도,692426
2021-05-13,22,제주도,669762
2021-05-13,23,제주도,638859
2021-05-13,24,제주도,613965
2021-05-14,1,제주도,569742
2021-05-14,2,제주도,538955
2021-05-14,3,제주도,519353
2021-05-14,4,제주도,510101
2021-05-14,5,제주도,510690
2021-05-14,6,제주도,519786
2021-05-14,7,제주도,538671
2021-05-14,8,제주도,564790
2021-05-14,9,제주도,596785
2021-05-14,10,제주도,589005
2021-05-14,11,제주도,617775
2021-05-14,12,제주도,613109
2021-05-14,13,제주도,581502
2021-05-14,14,제주도,602486
2021-05-14,15,제주도,644088
2021-05-14,16,제주도,642976
2021-05-14,17,제주도,650944
2021-05-14,18,제주도,669708
2021-05-14,19,제주도,671583
2021-05-14,20,제주도,689375
2021-05-14,21,제주도,688599
2021-05-14,22,제주도,663462
2021-05-14,23,제주도,636785
2021-05-14,24,제주도,615500
2021-05-15,1,제주도,569796
2021-05-15,2,제주도,538205
2021-05-15,3,제주도,517485
2021-05-15,4,제주도,507532
2021-05-15,5,제주도,508931
2021-05-15,6,제주도,513059
2021-05-15,7,제주도,527037
2021-05-15,8,제주도,543044
2021-05-15,9,제주도,553916
2021-05-15,10,제주도,542656
2021-05-15,11,제주도,564890
2021-05-15,12,제주도,591163
2021-05-15,13,제주도,559592
2021-05-15,14,제주도,535656
2021-05-15,15,제주도,578235
2021-05-15,16,제주도,614709
2021-05-15,17,제주도,644321
2021-05-15,18,제주도,670216
2021-05-15,19,제주도,692676
2021-05-15,20,제주도,709973
2021-05-15,21,제주도,701564
2021-05-15,22,제주도,677029
2021-05-15,23,제주도,646285
2021-05-15,24,제주도,619469
2021-05-16,1,제주도,575208
2021-05-16,2,제주도,542921
2021-05-16,3,제주도,522081
2021-05-16,4,제주도,507330
2021-05-16,5,제주도,504224
2021-05-16,6,제주도,509300
2021-05-16,7,제주도,528089
2021-05-16,8,제주도,555039
2021-05-16,9,제주도,584329
2021-05-16,10,제주도,636099
2021-05-16,11,제주도,641838
2021-05-16,12,제주도,633806
2021-05-16,13,제주도,614653
2021-05-16,14,제주도,664235
2021-05-16,15,제주도,638229
2021-05-16,16,제주도,609433
2021-05-16,17,제주도,637332
2021-05-16,18,제주도,667125
2021-05-16,19,제주도,681126
2021-05-16,20,제주도,697883
2021-05-16,21,제주도,694029
2021-05-16,22,제주도,669764
2021-05-16,23,제주도,640056
2021-05-16,24,제주도,615838
2021-05-17,1,제주도,571972
2021-05-17,2,제주도,543129
2021-05-17,3,제주도,525414
2021-05-17,4,제주도,513579
2021-05-17,5,제주도,508943
2021-05-17,6,제주도,520306
2021-05-17,7,제주도,537758
2021-05-17,8,제주도,572262
2021-05-17,9,제주도,616223
2021-05-17,10,제주도,635622
2021-05-17,11,제주도,666275
2021-05-17,12,제주도,621090
2021-05-17,13,제주도,594678
2021-05-17,14,제주도,600151
2021-05-17,15,제주도,600262
2021-05-17,16,제주도,587491
2021-05-17,17,제주도,592533
2021-05-17,18,제주도,620060
2021-05-17,19,제주도,648175
2021-05-17,20,제주도,681946
2021-05-17,21,제주도,684656
2021-05-17,22,제주도,668294
2021-05-17,23,제주도,647909
2021-05-17,24,제주도,624221
2021-05-18,1,제주도,575962
2021-05-18,2,제주도,549585
2021-05-18,3,제주도,536416
2021-05-18,4,제주도,526972
2021-05-18,5,제주도,524680
2021-05-18,6,제주도,531170
2021-05-18,7,제주도,552823
2021-05-18,8,제주도,569410
2021-05-18,9,제주도,583510
2021-05-18,10,제주도,573142
2021-05-18,11,제주도,522584
2021-05-18,12,제주도,478059
2021-05-18,13,제주도,466073
2021-05-18,14,제주도,483197
2021-05-18,15,제주도,516045
2021-05-18,16,제주도,531413
2021-05-18,17,제주도,563117
2021-05-18,18,제주도,605207
2021-05-18,19,제주도,642677
2021-05-18,20,제주도,676485
2021-05-18,21,제주도,686988
2021-05-18,22,제주도,668660
2021-05-18,23,제주도,643838
2021-05-18,24,제주도,620424
2021-05-19,1,제주도,577356
2021-05-19,2,제주도,546217
2021-05-19,3,제주도,527533
2021-05-19,4,제주도,518294
2021-05-19,5,제주도,522044
2021-05-19,6,제주도,530384
2021-05-19,7,제주도,526189
2021-05-19,8,제주도,498905
2021-05-19,9,제주도,480061
2021-05-19,10,제주도,466390
2021-05-19,11,제주도,453539
2021-05-19,12,제주도,438348
2021-05-19,13,제주도,442027
2021-05-19,14,제주도,450995
2021-05-19,15,제주도,496639
2021-05-19,16,제주도,543629
2021-05-19,17,제주도,584452
2021-05-19,18,제주도,609237
2021-05-19,19,제주도,630875
2021-05-19,20,제주도,662966
2021-05-19,21,제주도,665191
2021-05-19,22,제주도,646545
2021-05-19,23,제주도,619284
2021-05-19,24,제주도,594546
2021-05-20,1,제주도,554042
2021-05-20,2,제주도,525799
2021-05-20,3,제주도,509228
2021-05-20,4,제주도,498161
2021-05-20,5,제주도,502401
2021-05-20,6,제주도,510966
2021-05-20,7,제주도,544210
2021-05-20,8,제주도,600373
2021-05-20,9,제주도,669653
2021-05-20,10,제주도,665993
2021-05-20,11,제주도,674955
2021-05-20,12,제주도,641842
2021-05-20,13,제주도,637861
2021-05-20,14,제주도,632424
2021-05-20,15,제주도,647963
2021-05-20,16,제주도,636510
2021-05-20,17,제주도,648428
2021-05-20,18,제주도,670489
2021-05-20,19,제주도,678987
2021-05-20,20,제주도,684889
2021-05-20,21,제주도,680050
2021-05-20,22,제주도,664091
2021-05-20,23,제주도,623488
2021-05-20,24,제주도,619754
2021-05-21,1,제주도,573174
2021-05-21,2,제주도,542487
2021-05-21,3,제주도,534555
2021-05-21,4,제주도,526523
2021-05-21,5,제주도,520938
2021-05-21,6,제주도,516652
2021-05-21,7,제주도,512603
2021-05-21,8,제주도,519189
2021-05-21,9,제주도,516843
2021-05-21,10,제주도,491763
2021-05-21,11,제주도,485978
2021-05-21,12,제주도,508998
2021-05-21,13,제주도,510244
2021-05-21,14,제주도,482724
2021-05-21,15,제주도,488425
2021-05-21,16,제주도,518621
2021-05-21,17,제주도,552920
2021-05-21,18,제주도,597453
2021-05-21,19,제주도,630934
2021-05-21,20,제주도,665806
2021-05-21,21,제주도,683806
2021-05-21,22,제주도,672089
2021-05-21,23,제주도,651007
2021-05-21,24,제주도,628396
2021-05-22,1,제주도,589018
2021-05-22,2,제주도,554252
2021-05-22,3,제주도,535092
2021-05-22,4,제주도,523469
2021-05-22,5,제주도,516069
2021-05-22,6,제주도,505222
2021-05-22,7,제주도,530967
2021-05-22,8,제주도,515827
2021-05-22,9,제주도,504532
2021-05-22,10,제주도,494047
2021-05-22,11,제주도,464868
2021-05-22,12,제주도,442469
2021-05-22,13,제주도,431493
2021-05-22,14,제주도,437841
2021-05-22,15,제주도,450941
2021-05-22,16,제주도,479618
2021-05-22,17,제주도,523596
2021-05-22,18,제주도,579862
2021-05-22,19,제주도,625304
2021-05-22,20,제주도,654116
2021-05-22,21,제주도,674176
2021-05-22,22,제주도,664431
2021-05-22,23,제주도,641931
2021-05-22,24,제주도,623367
2021-05-23,1,제주도,583723
2021-05-23,2,제주도,555359
2021-05-23,3,제주도,536586
2021-05-23,4,제주도,524597
2021-05-23,5,제주도,525441
2021-05-23,6,제주도,524366
2021-05-23,7,제주도,511719
2021-05-23,8,제주도,497859
2021-05-23,9,제주도,473341
2021-05-23,10,제주도,449906
2021-05-23,11,제주도,445794
2021-05-23,12,제주도,428094
2021-05-23,13,제주도,426508
2021-05-23,14,제주도,430009
2021-05-23,15,제주도,440683
2021-05-23,16,제주도,476358
2021-05-23,17,제주도,533538
2021-05-23,18,제주도,587359
2021-05-23,19,제주도,631879
2021-05-23,20,제주도,654888
2021-05-23,21,제주도,659020
2021-05-23,22,제주도,641438
2021-05-23,23,제주도,614659
2021-05-23,24,제주도,591148
2021-05-24,1,제주도,552157
2021-05-24,2,제주도,524388
2021-05-24,3,제주도,504442
2021-05-24,4,제주도,494367
2021-05-24,5,제주도,491983
2021-05-24,6,제주도,497001
2021-05-24,7,제주도,526529
2021-05-24,8,제주도,553724
2021-05-24,9,제주도,558851
2021-05-24,10,제주도,528761
2021-05-24,11,제주도,497883
2021-05-24,12,제주도,481022
2021-05-24,13,제주도,465615
2021-05-24,14,제주도,481575
2021-05-24,15,제주도,498131
2021-05-24,16,제주도,520134
2021-05-24,17,제주도,564428
2021-05-24,18,제주도,611912
